params,trades,net,win_rate,expectancy
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",155,-238.49000000000007,39.35483870967742,-1.538645161290323
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",155,-238.49000000000007,39.35483870967742,-1.538645161290323
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",186,-250.54999999999995,38.70967741935484,-1.3470430107526878
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",186,-259.37,38.70967741935484,-1.394462365591398
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",183,-279.96000000000004,39.34426229508197,-1.5298360655737706
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",183,-299.01000000000005,38.79781420765027,-1.6339344262295084
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",192,-331.88000000000005,29.166666666666668,-1.7285416666666669
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",192,-331.88000000000005,29.166666666666668,-1.7285416666666669
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",233,-353.09,30.472103004291846,-1.5154077253218883
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",229,-353.91999999999996,30.567685589519648,-1.5455021834061133
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",233,-361.9099999999999,30.472103004291846,-1.5532618025751068
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",229,-372.96,30.567685589519648,-1.6286462882096069
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",232,-393.9299999999999,25.862068965517242,-1.697974137931034
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",154,-398.19999999999993,33.116883116883116,-2.5857142857142854
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",154,-398.19999999999993,33.116883116883116,-2.5857142857142854
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",232,-402.74999999999994,25.862068965517242,-1.7359913793103445
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",191,-404.37999999999994,25.654450261780106,-2.11717277486911
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",191,-404.37999999999994,25.654450261780106,-2.11717277486911
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",228,-423.78999999999996,26.75438596491228,-1.8587280701754385
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",228,-442.8299999999999,25.877192982456144,-1.942236842105263
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",139,-459.61,43.16546762589928,-3.306546762589928
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",139,-459.61,43.16546762589928,-3.306546762589928
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",191,-466.52,25.654450261780106,-2.4425130890052356
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",191,-466.52,25.654450261780106,-2.4425130890052356
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",231,-474.69,26.406926406926406,-2.054935064935065
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",353,-475.3199999999999,30.02832861189802,-1.3465155807365436
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",188,-476.99000000000007,39.361702127659576,-2.5371808510638303
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",188,-476.99000000000007,39.361702127659576,-2.5371808510638303
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",230,-506.0999999999999,31.30434782608696,-2.200434782608695
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",230,-506.0999999999999,31.30434782608696,-2.200434782608695
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",185,-506.90999999999974,34.5945945945946,-2.7400540540540526
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",154,-507.35,33.116883116883116,-3.2944805194805196
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",154,-507.35,33.116883116883116,-3.2944805194805196
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",228,-516.8599999999999,26.75438596491228,-2.266929824561403
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",185,-528.1399999999999,34.5945945945946,-2.85481081081081
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",160,-538.5699999999999,46.25,-3.3660624999999995
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",353,-541.42,30.02832861189802,-1.5337677053824361
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",229,-557.25,26.200873362445414,-2.433406113537118
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",229,-557.25,26.200873362445414,-2.433406113537118
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",160,-557.61,45.0,-3.4850625
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",353,-562.65,30.02832861189802,-1.5939093484419262
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",186,-564.8800000000001,36.02150537634409,-3.0369892473118285
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",186,-564.8800000000001,36.02150537634409,-3.0369892473118285
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",229,-571.1999999999998,26.200873362445414,-2.494323144104803
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",229,-571.1999999999998,26.200873362445414,-2.494323144104803
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",362,-571.4799999999999,32.04419889502763,-1.578674033149171
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",164,-573.39,45.1219512195122,-3.496280487804878
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",164,-573.39,45.1219512195122,-3.496280487804878
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",228,-577.6999999999998,25.877192982456144,-2.5337719298245607
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",362,-580.3,32.04419889502763,-1.603038674033149
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",182,-581.2900000000001,35.16483516483517,-3.193901098901099
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",161,-588.96,41.61490683229814,-3.6581366459627334
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",161,-588.96,41.61490683229814,-3.6581366459627334
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",231,-589.1599999999999,26.406926406926406,-2.5504761904761897
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",184,-593.22,34.23913043478261,-3.224021739130435
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",249,-597.3,48.19277108433735,-2.3987951807228916
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",182,-600.34,34.61538461538461,-3.298571428571429
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",249,-606.1199999999999,48.19277108433735,-2.434216867469879
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",224,-606.64,48.660714285714285,-2.7082142857142855
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",237,-611.28,45.14767932489451,-2.5792405063291137
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",353,-615.2,30.02832861189802,-1.7427762039660057
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",224,-625.6800000000001,47.767857142857146,-2.793214285714286
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",161,-627.2900000000001,41.61490683229814,-3.896211180124224
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",161,-627.2900000000001,41.61490683229814,-3.896211180124224
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",163,-630.2,45.39877300613497,-3.8662576687116568
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",285,-630.75,40.35087719298245,-2.213157894736842
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",322,-633.76,31.366459627329192,-1.9681987577639752
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",163,-639.0200000000001,45.39877300613497,-3.9203680981595097
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",285,-646.6500000000001,40.35087719298245,-2.268947368421053
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",186,-649.15,36.02150537634409,-3.49005376344086
"{'rsi_oversold': 35, 'keltner_mult': 2.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",186,-649.15,36.02150537634409,-3.49005376344086
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",322,-652.8,31.05590062111801,-2.0273291925465835
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",277,-656.1399999999999,38.26714801444043,-2.3687364620938625
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",182,-657.25,35.16483516483517,-3.6112637362637363
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",137,-662.8799999999999,36.496350364963504,-4.838540145985401
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",137,-662.8799999999999,36.496350364963504,-4.838540145985401
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",239,-687.8400000000001,45.18828451882845,-2.877991631799164
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",184,-710.2,34.23913043478261,-3.8597826086956526
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",158,-712.86,41.139240506329116,-4.511772151898734
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",182,-718.09,34.61538461538461,-3.945549450549451
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",239,-718.97,45.18828451882845,-3.008242677824268
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",277,-720.72,38.26714801444043,-2.6018772563176897
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",317,-724.2100000000002,27.760252365930597,-2.284574132492114
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",216,-727.07,45.83333333333333,-3.366064814814815
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",217,-731.0599999999998,45.622119815668206,-3.368940092165898
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",158,-731.9100000000001,39.87341772151899,-4.632341772151899
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",137,-737.8600000000001,36.496350364963504,-5.385839416058395
"{'rsi_oversold': 30, 'keltner_mult': 2.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",137,-737.8600000000001,36.496350364963504,-5.385839416058395
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",317,-743.2600000000001,27.760252365930597,-2.3446687697160886
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",277,-749.02,38.26714801444043,-2.704043321299639
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",237,-749.3499999999999,45.14767932489451,-3.161814345991561
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",217,-750.0999999999999,45.16129032258064,-3.456682027649769
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",161,-756.72,40.37267080745342,-4.700124223602485
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",316,-759.2599999999999,27.848101265822784,-2.402721518987341
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",158,-770.45,41.139240506329116,-4.87626582278481
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",161,-787.8500000000001,40.37267080745342,-4.893478260869566
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",216,-787.91,45.370370370370374,-3.647731481481481
"{'rsi_oversold': 35, 'keltner_mult': 1.5, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",277,-795.4699999999998,38.26714801444043,-2.8717328519855587
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': True}",255,-815.68,38.82352941176471,-3.1987450980392156
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",316,-820.0899999999998,27.848101265822784,-2.595221518987341
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",160,-824.55,40.0,-5.1534375
"{'rsi_oversold': 30, 'keltner_mult': 2.0, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",158,-831.29,39.87341772151899,-5.261329113924051
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 2.0, 'exit_at_mean': True, 'exit_at_upper': False}",255,-834.7199999999999,38.43137254901961,-3.273411764705882
"{'rsi_oversold': 30, 'keltner_mult': 1.5, 'atr_mult_sl': 2.0, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",160,-951.54,40.0,-5.947125
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': True}",251,-964.37,36.254980079681275,-3.8421115537848607
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 3.0, 'exit_at_mean': True, 'exit_at_upper': False}",251,-983.4200000000002,36.254980079681275,-3.918007968127491
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': True}",250,-990.8899999999999,36.4,-3.9635599999999993
"{'rsi_oversold': 35, 'keltner_mult': 2.0, 'atr_mult_sl': 1.5, 'take_profit_r': 5.0, 'exit_at_mean': True, 'exit_at_upper': False}",250,-1051.73,36.4,-4.20692
